date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:17:11	42041/42041	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2018:47:48%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_1200x1200.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_1200x12002bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:11	430581/430581	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Aug%202021%2008:31:21%20GMT	https://cdn.shopify.com/s/files/1/0275/8780/5236/files/GUIDA_ALLE_TAGLIE_SHORTS.jpg?v=1624864439	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/files/GUIDA_ALLE_TAGLIE_SHORTS3852.jpg	(from https://pantalonbrand.com/products/grey-dispersal-white-t-shirt)
18:17:12	4017/4017	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:70417528d65fa41b862d8416da7f21c8	https://pantalonbrand.com/products/purple-dispersal-black-t-shirt.oembed	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/purple-dispersal-black-t-shirt.oembed	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:14	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:13%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_{width}x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_{width}x.1c72bab.delayed	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:18	35635/35635	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2017:35:23%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurpletee02_740x.jpg?v=1617444048	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurpletee02_740xff41.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:18	43602/43602	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:12%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurpletee02_1800x1800.jpg?v=1617444048	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurpletee02_1800x1800ff41.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:19	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:18%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-767872_{width}x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-767872_{width}x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:19	33633/33633	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2017:35:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_740x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_740x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:20	42041/42041	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:13%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_1800x1800.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_1800x18002bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:20	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:20%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-189887_{width}x.jpg?v=1615850524	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-189887_{width}x4dc6.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:24	36902/36902	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:18%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-767872_1800x1800.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-767872_1800x18002bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:24	29677/29677	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:19%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-767872_740x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-767872_740x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:25	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-386671_{width}x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-386671_{width}x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:30	56715/56715	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202021%2018:05:57%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-189887_740x.jpg?v=1615850524	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-189887_740x4dc6.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:32	73592/73592	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:20%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-189887_1800x1800.jpg?v=1615850524	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-189887_1800x18004dc6.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:32	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:32%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-346207_{width}x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-346207_{width}x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:35	62135/62135	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2017:35:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-386671_740x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-386671_740x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:37	10636/10636	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2017:35:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurpletee02_180x.jpg?v=1617444048	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurpletee02_180xff41.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:37	78361/78361	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-386671_1800x1800.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-386671_1800x18002bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:38	3916/3916	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2017:35:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_180x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-918984_180x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:38	3376/3376	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2017:35:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-767872_180x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-767872_180x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:39	3409/3409	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:38%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-189887_180x.jpg?v=1615850524	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-189887_180x4dc6.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:39	61569/61569	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:30%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-346207_1800x1800.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-346207_1800x18002bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:40	46620/46620	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:32%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-346207_740x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-346207_740x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:40	3047/3047	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2017:35:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-346207_180x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-346207_180x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:40	7278/7278	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2000:11:48%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-386671_180x.jpg?v=1616023549	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/purple-dispersal-black-t-shirt-386671_180x2bab.jpg	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:40	741/741	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:17:40%20GMT	http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/purple-dispersal-black-t-shirt&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurpletee02_1024x1024.jpg?v=1617444059&description=Purple%20Dispersal%20Black%20T-shirt	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexb2a1.html	(from https://pantalonbrand.com/products/purple-dispersal-black-t-shirt)
18:17:42	4032/4032	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:fbeca673070c71148fb7d0175e6beb17	https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt.oembed	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt.oembed	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:45	33190/33190	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Aug%202021%2012:36:44%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-590839_1200x1200.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-590839_1200x120084c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:46	50979/50979	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Aug%202021%2006:58:21%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandbeigetee05_1200x1200.jpg?v=1617443186	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandbeigetee05_1200x12003c86.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:46	40226/40226	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202021%2008:55:03%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-281136_1200x1200.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-281136_1200x120084c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:47	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:47%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-590839_{width}x.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-590839_{width}x84c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:50	50979/50979	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2012:44:56%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandbeigetee05_1800x1800.jpg?v=1617443186	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandbeigetee05_1800x18003c86.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:52	33190/33190	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2012:44:57%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-590839_1800x1800.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-590839_1800x180084c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:52	40108/40108	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Aug%202021%2014:38:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandbeigetee05_740x.jpg?v=1617443186	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandbeigetee05_740x3c86.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:52	27445/27445	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:47%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-590839_740x.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-590839_740x84c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:52	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:52%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-281136_{width}x.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-281136_{width}x84c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:53	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:53%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-677371_{width}x.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-677371_{width}x84c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:55	40226/40226	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Aug%202021%2013:11:20%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-281136_1800x1800.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-281136_1800x180084c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:58	27238/27238	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Aug%202021%2014:38:24%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-677371_740x.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-677371_740x84c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:58	33093/33093	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:17:52%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-281136_740x.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-281136_740x84c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:58	33496/33496	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Aug%202021%2015:59:55%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-677371_1800x1800.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-677371_1800x180084c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:58	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:58%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-584090_{width}x.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-584090_{width}x84c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:17:59	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:17:59%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-898191_{width}x.jpg?v=1616283126	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-898191_{width}x07e9.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:18:07	85208/85208	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Aug%202021%2015:59:55%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-584090_1800x1800.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-584090_1800x180084c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:18:08	49208/49208	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Aug%202021%2020:09:06%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-898191_740x.jpg?v=1616283126	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-898191_740x07e9.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
18:18:08	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:18:08%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-263650_{width}x.jpg?v=1616283127	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-beige-t-shirt-263650_{width}x84c2.jpg	(from https://pantalonbrand.com/products/turquoise-dispersal-beige-t-shirt)
